fecha,ticker_yahoo,empresa,precio_cierre,volumen,sma_50,sma_200
2025-07-09,ROVI.MC,Laboratorios Rovi,54.3716,101687,53.117034,58.334207
2025-07-10,ROVI.MC,Laboratorios Rovi,55.0599,99469,53.20454,58.2575165
2025-07-11,ROVI.MC,Laboratorios Rovi,54.7649,136198,53.276314,58.181072
2025-07-14,ROVI.MC,Laboratorios Rovi,54.6,68926,53.338892,58.1025735
2025-07-15,ROVI.MC,Laboratorios Rovi,54.4,81170,53.403368,58.0213545
2025-07-16,ROVI.MC,Laboratorios Rovi,54.3,129259,53.47961,57.93177
2025-07-17,ROVI.MC,Laboratorios Rovi,53.35,224486,53.510304,57.8421055
2025-07-18,ROVI.MC,Laboratorios Rovi,52.8,87521,53.529016,57.743546
2025-07-21,ROVI.MC,Laboratorios Rovi,52.5,156718,53.517148,57.642995
2025-07-22,ROVI.MC,Laboratorios Rovi,52.9,69116,53.524094,57.545673
2025-07-23,ROVI.MC,Laboratorios Rovi,54.4,166235,53.573822,57.4529015
2025-07-24,ROVI.MC,Laboratorios Rovi,57.15,286688,53.686416,57.369947
2025-07-25,ROVI.MC,Laboratorios Rovi,55.55,148823,53.760128,57.277272
2025-07-28,ROVI.MC,Laboratorios Rovi,56.9,137111,53.87657,57.1881515
2025-07-29,ROVI.MC,Laboratorios Rovi,55.75,134158,53.954282,57.091806
2025-07-30,ROVI.MC,Laboratorios Rovi,55.2,92036,54.02001,56.993694
2025-07-31,ROVI.MC,Laboratorios Rovi,54.2,116908,54.085402,56.8861575
2025-08-01,ROVI.MC,Laboratorios Rovi,53.15,108290,54.133728,56.7741085
2025-08-04,ROVI.MC,Laboratorios Rovi,53.15,65112,54.171238,56.6657465
2025-08-05,ROVI.MC,Laboratorios Rovi,53.05,61647,54.202816,56.5731075
2025-08-06,ROVI.MC,Laboratorios Rovi,52.0,107188,54.20651,56.465632
2025-08-07,ROVI.MC,Laboratorios Rovi,53.1,113594,54.231222,56.3562825
2025-08-08,ROVI.MC,Laboratorios Rovi,53.75,69434,54.235504,56.240105
2025-08-11,ROVI.MC,Laboratorios Rovi,53.7,129059,54.249602,56.120482
2025-08-12,ROVI.MC,Laboratorios Rovi,54.1,57424,54.2717,56.007038
2025-08-13,ROVI.MC,Laboratorios Rovi,55.95,122938,54.299334,55.893995
2025-08-14,ROVI.MC,Laboratorios Rovi,56.1,139765,54.337834,55.792517
2025-08-15,ROVI.MC,Laboratorios Rovi,56.4,54700,54.376436,55.697947
2025-08-18,ROVI.MC,Laboratorios Rovi,57.25,141165,54.423188,55.612297
2025-08-19,ROVI.MC,Laboratorios Rovi,57.45,87428,54.469024,55.576316
2025-08-20,ROVI.MC,Laboratorios Rovi,57.35,51503,54.504994,55.5454885
2025-08-21,ROVI.MC,Laboratorios Rovi,57.05,60651,54.526116,55.5050495
2025-08-22,ROVI.MC,Laboratorios Rovi,57.75,84897,54.579918,55.472535
2025-08-25,ROVI.MC,Laboratorios Rovi,58.3,134574,54.641772,55.4425245
2025-08-26,ROVI.MC,Laboratorios Rovi,57.2,113188,54.694406,55.4079975
2025-08-27,ROVI.MC,Laboratorios Rovi,57.5,91154,54.76189,55.3899645
2025-08-28,ROVI.MC,Laboratorios Rovi,58.35,117918,54.84539,55.3759355
2025-08-29,ROVI.MC,Laboratorios Rovi,58.0,154658,54.922874,55.3628605
2025-09-01,ROVI.MC,Laboratorios Rovi,59.0,146765,55.041006,55.353065
2025-09-02,ROVI.MC,Laboratorios Rovi,58.2,130820,55.143138,55.3400065
2025-09-03,ROVI.MC,Laboratorios Rovi,58.15,166894,55.254102,55.321045
2025-09-04,ROVI.MC,Laboratorios Rovi,59.75,303524,55.382318,55.3098375
2025-09-05,ROVI.MC,Laboratorios Rovi,59.65,160206,55.495752,55.2998505
2025-09-08,ROVI.MC,Laboratorios Rovi,59.9,90758,55.617136,55.2847225
2025-09-09,ROVI.MC,Laboratorios Rovi,59.65,58644,55.722704,55.269082
2025-09-10,ROVI.MC,Laboratorios Rovi,59.4,88573,55.814422,55.249242
2025-09-11,ROVI.MC,Laboratorios Rovi,60.15,311343,55.923108,55.234381
2025-09-12,ROVI.MC,Laboratorios Rovi,60.55,142618,56.028978,55.2274195
2025-09-15,ROVI.MC,Laboratorios Rovi,59.9,185604,56.146428,55.2159785
2025-09-16,ROVI.MC,Laboratorios Rovi,59.35,74668,56.249928,55.1993295
2025-09-17,ROVI.MC,Laboratorios Rovi,59.4,68503,56.350496,55.183668
2025-09-18,ROVI.MC,Laboratorios Rovi,58.65,129568,56.422298,55.16524
2025-09-19,ROVI.MC,Laboratorios Rovi,59.15,114794,56.51,55.149312
2025-09-22,ROVI.MC,Laboratorios Rovi,58.8,62590,56.594,55.131634
2025-09-23,ROVI.MC,Laboratorios Rovi,58.65,228697,56.679,55.114189
2025-09-24,ROVI.MC,Laboratorios Rovi,58.05,202761,56.754,55.0993975
2025-09-25,ROVI.MC,Laboratorios Rovi,56.6,138966,56.819,55.07244
2025-09-26,ROVI.MC,Laboratorios Rovi,56.05,99604,56.884,55.050598
2025-09-29,ROVI.MC,Laboratorios Rovi,56.65,64160,56.967,55.0288065
2025-09-30,ROVI.MC,Laboratorios Rovi,58.15,180958,57.072,55.0199225
2025-10-01,ROVI.MC,Laboratorios Rovi,59.8,135095,57.18,55.0170765
2025-10-02,ROVI.MC,Laboratorios Rovi,60.0,91984,57.237,55.01351
2025-10-03,ROVI.MC,Laboratorios Rovi,61.15,144670,57.349,55.015939
2025-10-06,ROVI.MC,Laboratorios Rovi,60.5,124324,57.421,55.015118
2025-10-07,ROVI.MC,Laboratorios Rovi,58.9,213142,57.484,55.0048225
2025-10-08,ROVI.MC,Laboratorios Rovi,58.8,98561,57.556,54.995256
2025-10-09,ROVI.MC,Laboratorios Rovi,58.05,73600,57.633,54.97604
2025-10-10,ROVI.MC,Laboratorios Rovi,57.15,141407,57.713,54.947162
2025-10-13,ROVI.MC,Laboratorios Rovi,58.7,141282,57.824,54.930213
2025-10-14,ROVI.MC,Laboratorios Rovi,58.45,73532,57.932,54.9127515
2025-10-15,ROVI.MC,Laboratorios Rovi,59.8,116802,58.088,54.900319
2025-10-16,ROVI.MC,Laboratorios Rovi,60.25,91431,58.231,54.884729
2025-10-17,ROVI.MC,Laboratorios Rovi,59.95,104135,58.355,54.8767335
2025-10-20,ROVI.MC,Laboratorios Rovi,60.25,55884,58.486,54.8658135
2025-10-21,ROVI.MC,Laboratorios Rovi,64.05,467635,58.685,54.897491
2025-10-22,ROVI.MC,Laboratorios Rovi,64.35,258473,58.853,54.9341095
2025-10-23,ROVI.MC,Laboratorios Rovi,64.55,146161,59.022,54.965583
2025-10-24,ROVI.MC,Laboratorios Rovi,64.4,69588,59.182,54.991882
2025-10-27,ROVI.MC,Laboratorios Rovi,63.95,85642,59.316,55.0151935
2025-10-28,ROVI.MC,Laboratorios Rovi,63.3,153378,59.433,55.0300935
2025-10-29,ROVI.MC,Laboratorios Rovi,63.25,44522,59.551,55.0393355
2025-10-30,ROVI.MC,Laboratorios Rovi,62.0,141033,59.65,55.0465065
2025-10-31,ROVI.MC,Laboratorios Rovi,61.1,79663,59.717,55.0462275
2025-11-03,ROVI.MC,Laboratorios Rovi,59.5,165004,59.741,55.035245
2025-11-04,ROVI.MC,Laboratorios Rovi,58.9,122892,59.775,55.0195415
2025-11-05,ROVI.MC,Laboratorios Rovi,57.65,199720,59.778,54.9946385
2025-11-06,ROVI.MC,Laboratorios Rovi,55.0,364491,59.711,54.9515695
2025-11-07,ROVI.MC,Laboratorios Rovi,54.95,147528,59.65,54.9043175
2025-11-10,ROVI.MC,Laboratorios Rovi,56.8,191660,59.606,54.86607
2025-11-11,ROVI.MC,Laboratorios Rovi,59.15,221726,59.625,54.842276
2025-11-12,ROVI.MC,Laboratorios Rovi,59.15,96638,59.645,54.817253
2025-11-13,ROVI.MC,Laboratorios Rovi,58.85,68620,59.627,54.788518
2025-11-14,ROVI.MC,Laboratorios Rovi,58.75,84769,59.609,54.756333
2025-11-17,ROVI.MC,Laboratorios Rovi,58.3,94986,59.577,54.7749915
2025-11-18,ROVI.MC,Laboratorios Rovi,58.25,95495,59.549,54.794629
2025-11-19,ROVI.MC,Laboratorios Rovi,58.5,114961,59.531,54.8142875
2025-11-20,ROVI.MC,Laboratorios Rovi,57.6,64719,59.48,54.8304295
2025-11-21,ROVI.MC,Laboratorios Rovi,57.95,94252,59.428,54.8483215
2025-11-24,ROVI.MC,Laboratorios Rovi,58.65,268334,59.403,54.8743835
2025-11-25,ROVI.MC,Laboratorios Rovi,58.45,102317,59.385,54.8969875
2025-11-26,ROVI.MC,Laboratorios Rovi,58.7,70251,59.371,54.9225625
2025-11-27,ROVI.MC,Laboratorios Rovi,58.8,45535,59.374,54.9471625
2025-11-28,ROVI.MC,Laboratorios Rovi,59.45,76278,59.38,54.97575
2025-12-01,ROVI.MC,Laboratorios Rovi,60.0,122282,59.404,55.00635
2025-12-02,ROVI.MC,Laboratorios Rovi,59.2,61649,59.415,55.0312295
2025-12-03,ROVI.MC,Laboratorios Rovi,59.75,61527,59.449,55.058859
2025-12-04,ROVI.MC,Laboratorios Rovi,60.0,80774,59.517,55.089459
2025-12-05,ROVI.MC,Laboratorios Rovi,59.85,87177,59.593,55.121767
2025-12-08,ROVI.MC,Laboratorios Rovi,60.2,56114,59.664,55.1612325
2025-12-09,ROVI.MC,Laboratorios Rovi,60.2,65144,59.705,55.1938155
2025-12-10,ROVI.MC,Laboratorios Rovi,61.45,143246,59.738,55.23609
2025-12-11,ROVI.MC,Laboratorios Rovi,61.85,77290,59.775,55.2815935
2025-12-12,ROVI.MC,Laboratorios Rovi,62.25,68780,59.797,55.3271305
2025-12-15,ROVI.MC,Laboratorios Rovi,62.9,113940,59.845,55.3771465
2025-12-16,ROVI.MC,Laboratorios Rovi,60.55,158038,59.878,55.418362
2025-12-17,ROVI.MC,Laboratorios Rovi,60.6,71835,59.914,55.4652355
2025-12-18,ROVI.MC,Laboratorios Rovi,61.9,109804,59.991,55.518117
2025-12-19,ROVI.MC,Laboratorios Rovi,62.1,227419,60.09,55.571753
2025-12-22,ROVI.MC,Laboratorios Rovi,62.6,64814,60.168,55.6293635
2025-12-23,ROVI.MC,Laboratorios Rovi,62.5,128810,60.249,55.6837705
2025-12-24,ROVI.MC,Laboratorios Rovi,62.7,26286,60.307,55.738194
2025-12-26,ROVI.MC,Laboratorios Rovi,62.7,26286,60.356,55.7928635
2025-12-29,ROVI.MC,Laboratorios Rovi,63.1,86827,60.419,55.8502705
2025-12-30,ROVI.MC,Laboratorios Rovi,63.4,51527,60.482,55.9064735
2025-12-31,ROVI.MC,Laboratorios Rovi,63.5,20514,60.471,55.965389
2026-01-02,ROVI.MC,Laboratorios Rovi,63.35,99664,60.451,56.0284705
2026-01-05,ROVI.MC,Laboratorios Rovi,64.9,158907,60.458,56.102743
2026-01-06,ROVI.MC,Laboratorios Rovi,66.0,110888,60.49,56.1773535
2026-01-07,ROVI.MC,Laboratorios Rovi,67.5,165652,60.561,56.2577435
2026-01-08,ROVI.MC,Laboratorios Rovi,68.15,101328,60.658,56.3453165
2026-01-09,ROVI.MC,Laboratorios Rovi,68.45,90352,60.762,56.434635
2026-01-12,ROVI.MC,Laboratorios Rovi,69.1,122718,60.904,56.531874
2026-01-13,ROVI.MC,Laboratorios Rovi,69.05,100457,61.063,56.62493
2026-01-14,ROVI.MC,Laboratorios Rovi,69.9,118271,61.271,56.7333465
2026-01-15,ROVI.MC,Laboratorios Rovi,70.05,89641,61.494,56.8525415
2026-01-16,ROVI.MC,Laboratorios Rovi,72.2,190596,61.785,56.9772755
2026-01-19,ROVI.MC,Laboratorios Rovi,71.1,100274,62.107,57.1062435
2026-01-20,ROVI.MC,Laboratorios Rovi,72.1,158558,62.45,57.2309695
2026-01-21,ROVI.MC,Laboratorios Rovi,72.15,83880,62.757,57.354077
2026-01-22,ROVI.MC,Laboratorios Rovi,73.6,205456,63.046,57.4797155
2026-01-23,ROVI.MC,Laboratorios Rovi,73.0,128011,63.323,57.5992075
2026-01-26,ROVI.MC,Laboratorios Rovi,72.65,66469,63.599,57.7191125
2026-01-27,ROVI.MC,Laboratorios Rovi,74.0,111596,63.904,57.848029
2026-01-28,ROVI.MC,Laboratorios Rovi,73.0,103536,64.198,57.9719455
2026-01-29,ROVI.MC,Laboratorios Rovi,72.5,60433,64.483,58.090609
2026-01-30,ROVI.MC,Laboratorios Rovi,71.9,143999,64.751,58.2011105
2026-02-02,ROVI.MC,Laboratorios Rovi,72.85,81262,65.056,58.31415
2026-02-03,ROVI.MC,Laboratorios Rovi,72.85,70141,65.354,58.4269435
2026-02-04,ROVI.MC,Laboratorios Rovi,73.55,95486,65.652,58.542991
2026-02-05,ROVI.MC,Laboratorios Rovi,73.0,67216,65.943,58.6553055
2026-02-06,ROVI.MC,Laboratorios Rovi,72.85,88913,66.226,58.7661325
2026-02-09,ROVI.MC,Laboratorios Rovi,74.5,105905,66.54,58.8852095
2026-02-10,ROVI.MC,Laboratorios Rovi,75.2,156705,66.855,59.0053285
2026-02-11,ROVI.MC,Laboratorios Rovi,77.15,266025,67.198,59.133723
2026-02-12,ROVI.MC,Laboratorios Rovi,77.45,188904,67.563,59.265092
2026-02-13,ROVI.MC,Laboratorios Rovi,77.0,136930,67.908,59.3976525
2026-02-16,ROVI.MC,Laboratorios Rovi,77.3,63792,68.254,59.525076
2026-02-17,ROVI.MC,Laboratorios Rovi,77.6,91461,68.609,59.653754
2026-02-18,ROVI.MC,Laboratorios Rovi,78.55,148238,68.976,59.781037
2026-02-19,ROVI.MC,Laboratorios Rovi,79.05,103688,69.353,59.9135235
2026-02-20,ROVI.MC,Laboratorios Rovi,78.55,78305,69.695,60.0467055
2026-02-23,ROVI.MC,Laboratorios Rovi,77.95,102790,70.017,60.178854
2026-02-24,ROVI.MC,Laboratorios Rovi,78.2,105194,70.336,60.310532
2026-02-25,ROVI.MC,Laboratorios Rovi,82.05,336784,70.719,60.4653925
2026-02-26,ROVI.MC,Laboratorios Rovi,84.6,411199,71.2,60.6290705
2026-02-27,ROVI.MC,Laboratorios Rovi,84.75,155932,71.683,60.7932525
2026-03-02,ROVI.MC,Laboratorios Rovi,83.3,153470,72.111,60.9551005
2026-03-03,ROVI.MC,Laboratorios Rovi,81.5,221239,72.499,61.108932
2026-03-04,ROVI.MC,Laboratorios Rovi,81.25,153123,72.872,61.2588095
2026-03-05,ROVI.MC,Laboratorios Rovi,80.7,158416,73.236,61.404954
2026-03-06,ROVI.MC,Laboratorios Rovi,80.85,112509,73.599,61.5501275
2026-03-09,ROVI.MC,Laboratorios Rovi,80.3,103716,73.951,61.6923055
2026-03-10,ROVI.MC,Laboratorios Rovi,83.05,116249,74.35,61.839876
2026-03-11,ROVI.MC,Laboratorios Rovi,79.85,265887,74.679,61.9741505
2026-03-12,ROVI.MC,Laboratorios Rovi,80.0,160854,75.009,62.109175
2021-03-12,SAB.MC,Banco Sabadell,0.3618,31624034,0.3618,0.3618
2021-03-15,SAB.MC,Banco Sabadell,0.3597,33075758,0.36075,0.36075
2021-03-16,SAB.MC,Banco Sabadell,0.3659,43024703,0.36246667,0.36246667
2021-03-17,SAB.MC,Banco Sabadell,0.3721,34800785,0.364875,0.364875
2021-03-18,SAB.MC,Banco Sabadell,0.3829,54084397,0.36848,0.36848
2021-03-19,SAB.MC,Banco Sabadell,0.3634,87486737,0.36763333,0.36763333
2021-03-22,SAB.MC,Banco Sabadell,0.3498,41710849,0.36508571,0.36508571
2021-03-23,SAB.MC,Banco Sabadell,0.3469,40526738,0.3628125,0.3628125
2021-03-24,SAB.MC,Banco Sabadell,0.3563,32427028,0.36208889,0.36208889
2021-03-25,SAB.MC,Banco Sabadell,0.3457,37101009,0.36045,0.36045
2021-03-26,SAB.MC,Banco Sabadell,0.3467,32558898,0.3592,0.3592
2021-03-29,SAB.MC,Banco Sabadell,0.3481,24476793,0.358275,0.358275
2021-03-30,SAB.MC,Banco Sabadell,0.3671,38473521,0.35895385,0.35895385
2021-03-31,SAB.MC,Banco Sabadell,0.3529,40345950,0.35852143,0.35852143
2021-04-01,SAB.MC,Banco Sabadell,0.3523,30084389,0.35810667,0.35810667
2021-04-05,SAB.MC,Banco Sabadell,0.3523,30084389,0.35774375,0.35774375
2021-04-06,SAB.MC,Banco Sabadell,0.3603,44336977,0.35789412,0.35789412
2021-04-07,SAB.MC,Banco Sabadell,0.3616,22517116,0.3581,0.3581
2021-04-08,SAB.MC,Banco Sabadell,0.3565,30800345,0.35801579,0.35801579
2021-04-09,SAB.MC,Banco Sabadell,0.356,35703383,0.357915,0.357915
2021-04-12,SAB.MC,Banco Sabadell,0.3637,34506495,0.35819048,0.35819048
2021-04-13,SAB.MC,Banco Sabadell,0.3635,30266899,0.35843182,0.35843182
2021-04-14,SAB.MC,Banco Sabadell,0.3652,31658513,0.35872609,0.35872609
2021-04-15,SAB.MC,Banco Sabadell,0.3546,27866302,0.35855417,0.35855417
2021-04-16,SAB.MC,Banco Sabadell,0.3601,25541663,0.358616,0.358616
2021-04-19,SAB.MC,Banco Sabadell,0.3689,35412137,0.35901154,0.35901154
2021-04-20,SAB.MC,Banco Sabadell,0.3536,33291719,0.35881111,0.35881111
2021-04-21,SAB.MC,Banco Sabadell,0.3542,36341886,0.35864643,0.35864643
2021-04-22,SAB.MC,Banco Sabadell,0.3544,27145798,0.3585,0.3585
2021-04-23,SAB.MC,Banco Sabadell,0.3553,17362681,0.35839333,0.35839333
2021-04-26,SAB.MC,Banco Sabadell,0.3649,30043878,0.35860323,0.35860323
2021-04-27,SAB.MC,Banco Sabadell,0.3681,24904842,0.3589,0.3589
2021-04-28,SAB.MC,Banco Sabadell,0.3807,54648467,0.35956061,0.35956061
2021-04-29,SAB.MC,Banco Sabadell,0.3753,39522150,0.36002353,0.36002353
2021-04-30,SAB.MC,Banco Sabadell,0.4081,111247189,0.36139714,0.36139714
2021-05-03,SAB.MC,Banco Sabadell,0.4264,59848361,0.36320278,0.36320278
2021-05-04,SAB.MC,Banco Sabadell,0.4397,67267444,0.36527027,0.36527027
2021-05-05,SAB.MC,Banco Sabadell,0.4502,64850742,0.36750526,0.36750526
2021-05-06,SAB.MC,Banco Sabadell,0.4649,56124654,0.37000256,0.37000256
2021-05-07,SAB.MC,Banco Sabadell,0.4733,57530305,0.372585,0.372585
2021-05-10,SAB.MC,Banco Sabadell,0.513,74499675,0.37600976,0.37600976
2021-05-11,SAB.MC,Banco Sabadell,0.5121,50103757,0.37925,0.37925
2021-05-12,SAB.MC,Banco Sabadell,0.5164,80259186,0.38243953,0.38243953
2021-05-13,SAB.MC,Banco Sabadell,0.5166,31643687,0.38548864,0.38548864
2021-05-14,SAB.MC,Banco Sabadell,0.527,34553309,0.38863333,0.38863333
2021-05-17,SAB.MC,Banco Sabadell,0.5076,41952195,0.39121957,0.39121957
2021-05-18,SAB.MC,Banco Sabadell,0.4946,44244494,0.39341915,0.39341915
2021-05-19,SAB.MC,Banco Sabadell,0.4889,52984273,0.39540833,0.39540833
2021-05-20,SAB.MC,Banco Sabadell,0.4931,23294883,0.39740204,0.39740204
2021-05-21,SAB.MC,Banco Sabadell,0.5048,29099841,0.39955,0.39955
2021-05-24,SAB.MC,Banco Sabadell,0.4907,24943959,0.402128,0.40133725
2021-05-25,SAB.MC,Banco Sabadell,0.5037,30404394,0.405008,0.40330577
2021-05-26,SAB.MC,Banco Sabadell,0.5056,34167543,0.407802,0.40523585
2021-05-27,SAB.MC,Banco Sabadell,0.5226,55885597,0.410812,0.40740926
2021-05-28,SAB.MC,Banco Sabadell,0.4884,80664283,0.412922,0.40888182
2021-05-31,SAB.MC,Banco Sabadell,0.485,23816672,0.415354,0.41024107
2021-06-01,SAB.MC,Banco Sabadell,0.4974,26257096,0.418306,0.41177018
2021-06-02,SAB.MC,Banco Sabadell,0.4959,24253169,0.421286,0.41322069
2021-06-03,SAB.MC,Banco Sabadell,0.5084,32399786,0.424328,0.4148339
2021-06-04,SAB.MC,Banco Sabadell,0.4912,37608079,0.427238,0.41610667
2021-06-07,SAB.MC,Banco Sabadell,0.5027,34660795,0.430358,0.41752623
2021-06-08,SAB.MC,Banco Sabadell,0.4991,19449945,0.433378,0.41884194
2021-06-09,SAB.MC,Banco Sabadell,0.4918,15140979,0.435872,0.42
2021-06-10,SAB.MC,Banco Sabadell,0.498,28669863,0.438774,0.42121875
2021-06-11,SAB.MC,Banco Sabadell,0.4952,18093277,0.441632,0.42235692
2021-06-14,SAB.MC,Banco Sabadell,0.4955,17116266,0.444496,0.42346515
2021-06-15,SAB.MC,Banco Sabadell,0.4931,18844863,0.447152,0.42450448
2021-06-16,SAB.MC,Banco Sabadell,0.4717,39682961,0.449354,0.42519853
2021-06-17,SAB.MC,Banco Sabadell,0.466,36680026,0.451544,0.42578986
2021-06-18,SAB.MC,Banco Sabadell,0.4555,69034525,0.453534,0.42621429
2021-06-21,SAB.MC,Banco Sabadell,0.4573,46830529,0.455406,0.42665211
2021-06-22,SAB.MC,Banco Sabadell,0.4601,28775533,0.457338,0.42711667
2021-06-23,SAB.MC,Banco Sabadell,0.4582,15251090,0.459198,0.42754247
2021-06-24,SAB.MC,Banco Sabadell,0.4621,18513291,0.461348,0.42800946
2021-06-25,SAB.MC,Banco Sabadell,0.4652,14686153,0.46345,0.42850533
2021-06-28,SAB.MC,Banco Sabadell,0.4465,26911322,0.465002,0.42874211
2021-06-29,SAB.MC,Banco Sabadell,0.4443,26484511,0.466816,0.42894416
2021-06-30,SAB.MC,Banco Sabadell,0.4443,25344379,0.468618,0.42914103
2021-07-01,SAB.MC,Banco Sabadell,0.4491,17801775,0.470512,0.42939367
2021-07-02,SAB.MC,Banco Sabadell,0.4369,20426461,0.472144,0.4294875
2021-07-05,SAB.MC,Banco Sabadell,0.451,18546887,0.473866,0.42975309
2021-07-06,SAB.MC,Banco Sabadell,0.4261,27877244,0.475026,0.42970854
2021-07-07,SAB.MC,Banco Sabadell,0.4336,21697734,0.476084,0.42975542
2021-07-08,SAB.MC,Banco Sabadell,0.4189,40125607,0.476956,0.42962619
2021-07-09,SAB.MC,Banco Sabadell,0.4392,24954670,0.477578,0.42973882
2021-07-12,SAB.MC,Banco Sabadell,0.4417,16364065,0.477884,0.42987791
2021-07-13,SAB.MC,Banco Sabadell,0.4219,21133121,0.477528,0.42978621
2021-07-14,SAB.MC,Banco Sabadell,0.4231,20621079,0.476986,0.42971023
2021-07-15,SAB.MC,Banco Sabadell,0.4251,19950512,0.47619,0.42965843
2021-07-16,SAB.MC,Banco Sabadell,0.408,26907100,0.474884,0.42941778
2021-07-19,SAB.MC,Banco Sabadell,0.392,36783414,0.472464,0.42900659
2021-07-20,SAB.MC,Banco Sabadell,0.3967,22359928,0.470156,0.42865543
2021-07-21,SAB.MC,Banco Sabadell,0.4132,19971052,0.468092,0.42848925
2021-07-22,SAB.MC,Banco Sabadell,0.4044,19630068,0.465848,0.42823298
2021-07-23,SAB.MC,Banco Sabadell,0.4141,26372309,0.46359,0.42808421
2021-07-26,SAB.MC,Banco Sabadell,0.4312,27194205,0.462062,0.42811667
2021-07-27,SAB.MC,Banco Sabadell,0.4324,24794111,0.460818,0.42816082
2021-07-28,SAB.MC,Banco Sabadell,0.4335,27546006,0.45971,0.42821531
2021-07-29,SAB.MC,Banco Sabadell,0.4471,56909702,0.45879,0.42840606
2021-07-30,SAB.MC,Banco Sabadell,0.4538,35359944,0.45777,0.42866
2021-08-02,SAB.MC,Banco Sabadell,0.4542,27997096,0.45704,0.42891287
2021-08-03,SAB.MC,Banco Sabadell,0.4598,19515483,0.456162,0.42921569
2021-08-04,SAB.MC,Banco Sabadell,0.4547,23681087,0.455144,0.42946311
2021-08-05,SAB.MC,Banco Sabadell,0.4635,18405158,0.453962,0.42979038
2021-08-06,SAB.MC,Banco Sabadell,0.4768,29415056,0.45373,0.4302381
2021-08-09,SAB.MC,Banco Sabadell,0.477,20690599,0.45357,0.43067925
2021-08-10,SAB.MC,Banco Sabadell,0.4725,16807972,0.453072,0.43107009
2021-08-11,SAB.MC,Banco Sabadell,0.4784,19508487,0.452722,0.43150833
2021-08-12,SAB.MC,Banco Sabadell,0.4759,14427180,0.452072,0.4319156
2021-08-13,SAB.MC,Banco Sabadell,0.4743,14980961,0.451734,0.43230091
2021-08-16,SAB.MC,Banco Sabadell,0.4668,15342278,0.451016,0.43261171
2021-08-17,SAB.MC,Banco Sabadell,0.4527,20991704,0.450088,0.43279107
2021-08-18,SAB.MC,Banco Sabadell,0.4655,17063691,0.449562,0.43308053
2021-08-19,SAB.MC,Banco Sabadell,0.4545,17546964,0.448692,0.43326842
2021-08-20,SAB.MC,Banco Sabadell,0.4511,16710769,0.44781,0.43342348
2021-08-23,SAB.MC,Banco Sabadell,0.4567,12372516,0.447034,0.43362414
2021-08-24,SAB.MC,Banco Sabadell,0.4564,15480652,0.4463,0.4338188
2021-08-25,SAB.MC,Banco Sabadell,0.4748,24500153,0.446362,0.4341661
2021-08-26,SAB.MC,Banco Sabadell,0.4712,19995337,0.446466,0.43447731
2021-08-27,SAB.MC,Banco Sabadell,0.4743,10420838,0.446842,0.43480917
2021-08-30,SAB.MC,Banco Sabadell,0.4674,10286827,0.447044,0.43507851
2021-08-31,SAB.MC,Banco Sabadell,0.4689,18924375,0.44722,0.43535574
2021-09-01,SAB.MC,Banco Sabadell,0.479,19450521,0.447636,0.43571057
2021-09-02,SAB.MC,Banco Sabadell,0.474,15697079,0.447874,0.43601935
2021-09-03,SAB.MC,Banco Sabadell,0.4632,16269511,0.447834,0.4362368
2021-09-06,SAB.MC,Banco Sabadell,0.4651,10167218,0.448206,0.43646587
2021-09-07,SAB.MC,Banco Sabadell,0.4678,13393352,0.448676,0.4367126
2021-09-08,SAB.MC,Banco Sabadell,0.4524,20761987,0.448838,0.43683516
2021-09-09,SAB.MC,Banco Sabadell,0.4556,17879730,0.448968,0.43698062
2021-09-10,SAB.MC,Banco Sabadell,0.451,15693120,0.44925,0.43708846
2021-09-13,SAB.MC,Banco Sabadell,0.4649,16879144,0.449528,0.43730076
2021-09-14,SAB.MC,Banco Sabadell,0.461,21632232,0.450226,0.4374803
2021-09-15,SAB.MC,Banco Sabadell,0.4675,21535610,0.450904,0.43770602
2021-09-16,SAB.MC,Banco Sabadell,0.4798,30582308,0.452122,0.43802015
2021-09-17,SAB.MC,Banco Sabadell,0.4943,72092402,0.453224,0.43843704
2021-09-20,SAB.MC,Banco Sabadell,0.4762,36046201,0.453914,0.43871471
2021-09-21,SAB.MC,Banco Sabadell,0.4768,32831265,0.455012,0.4389927
2021-09-22,SAB.MC,Banco Sabadell,0.5031,47413476,0.456612,0.43945725
2021-09-23,SAB.MC,Banco Sabadell,0.512,30366370,0.45835,0.43997914
2021-09-24,SAB.MC,Banco Sabadell,0.5149,39818353,0.460488,0.44051429
2021-09-27,SAB.MC,Banco Sabadell,0.5533,53198918,0.463714,0.44131418
2021-09-28,SAB.MC,Banco Sabadell,0.5424,39348786,0.466628,0.44202606
2021-09-29,SAB.MC,Banco Sabadell,0.5622,51684271,0.469608,0.44286643
2021-09-30,SAB.MC,Banco Sabadell,0.5615,29741645,0.47275,0.44369028
2021-10-01,SAB.MC,Banco Sabadell,0.5489,49832523,0.475446,0.44441586
2021-10-04,SAB.MC,Banco Sabadell,0.5477,21328048,0.477776,0.44512329
2021-10-05,SAB.MC,Banco Sabadell,0.563,24252943,0.480388,0.44592517
2021-10-06,SAB.MC,Banco Sabadell,0.5581,27500101,0.48288,0.44668311
2021-10-07,SAB.MC,Banco Sabadell,0.5564,25664868,0.485066,0.44741946
2021-10-08,SAB.MC,Banco Sabadell,0.5568,22063661,0.487126,0.44814867
